,text,new_label
4292,আবুল বারকাতের গবেষণা বিতর্কিত প্রতিদিন ৬৩২ হিন্দু হারিয়ে কোথায় যায় গ্রামে ৩০ পরিবার হিন্দু ২০ পরিবার জমাজমি বিক্রি কোলকাতা বর্ধমান আসামে জমি ক্রয় বাড়ি এক জমি কয়েকজনের বিক্রয় প্রমাণও অাছে নির্যাতনের কারণে যায়নি ভারতকে অধিক নিরাপদ গিয়েছে জানামতে জেলায় কোনো ধর্মীয় দাঙ্গা হয়নি স্বধর্মের লোকদের জমি চরম বিরোধ লাগতে দেখেছি প্রিয়া সাহা বিবৃতি দিয়েছে মিথ্যা রাজনীতিক আশ্রয়ে মৌলবাদীরা বাড়িঘর জ্বালিয়ে দিয়েছে দখল প্রমাণ করুক মহলে প্রধানমন্ত্রী যোগাযোগ প্রধানমন্ত্রীর রেফারেন্সে কথা স্বামী বড় সরকারি কর্মকর্তা বিচার পায়নি কেনো,bully
4293,বাবা নেনা এজন্যই,bully
4294,শালা অশিক্ষিতের ঘরের অশিক্ষিত কয় এমপি হইবো,bully
4295,ফালতু গার্ল,bully
4296,ছবিগুলো নিশ্চই নির্মলেন্দুগুনকে জেলাস করাণোর দিয়েছেন,bully
4297,ভাই অন্যকে তাচ্ছিল্য শব্দ সঠিক লিখতে পারেননি মূর্খটা লেখাপড়া করলেই শিক্ষিত হওয়া যায়,bully
4298,শালা কাটুন,bully
4299,তামাসা হোল,bully
4300,পরীকে হাবু ভাই রান্নার হাত দেখবেন,bully
4301,শালার দেশে আবাল মার্কা কমেন্ট বেড়ে,bully
4302,বানর লাই পেলে খুশী সেলিব্রেটিরা লাইক পেলে খুশী,bully
4303,অামার সাপা কবির একজন হিজড়া উনার নিচের অংশ দেখি অামার ডাউট অাছে,bully
4304,প্রতিটা মেয়েই বাবার ভালোবাসাবেচে থাকুক সৃজিত আব্বুর ভালোবাসা,bully
4305,সাফার উদ্দেশ্যেআরিফ আজাদের লেখা পড়ে গেলআপনি মাবাবাকে যৌণ সঙ্গম দেখেছেননা কিভাবে উনাদেরকে মা বাবা মেনে নিচ্ছেনআপনার মা জিজ্ঞাস নিয়েন বাবা ডাকছেন আসল বাবা কিনানাকি আছেকারণ আপনিতো বিশ্বাস নাহ,bully
4306,আনন্দ লাগে কেরে,bully
4307,দতসনোব্ক্ নককৃি্ চযিাগগ বতনতকতক,bully
4308,আপা গাজা খাইছেন নাকিআল্লাহ যায় নাতো বিশ্বাস হাইরে কপালযেই নামে গালি দেয়া হইল তখনি বিশ্বাস ছি আপুসত্যি সময়টাকে কাটাতে চাইছেন জানেন দুদিন আগের মতই স্বাভাবিক হয়ে,bully
4309,হিছামারার রিয়েক্ট কই,bully
4310,হিছামার তোর কোয়ালে,bully
